t_us,x,y,z,qw,qx,qy,qz
1532402934802767,396.390208,1132.069500,0.000000,0.677967,-0.012975,0.014978,-0.734825
1532402934809282,396.387189,1132.035901,0.000000,0.678360,-0.012972,0.014769,-0.734467
1532402934825024,396.379965,1131.954714,0.000000,0.679313,-0.012968,0.014265,-0.733596
1532402934831405,396.377388,1131.921658,0.000000,0.679748,-0.012980,0.014078,-0.733196
1532402934846949,396.371108,1131.841052,0.000000,0.680813,-0.013040,0.013677,-0.732214
1532402934854844,396.368061,1131.800190,0.000000,0.681343,-0.012915,0.013823,-0.731720
1532402934856904,396.367259,1131.789524,0.000000,0.681480,-0.012938,0.013790,-0.731592
1532402934862460,396.365097,1131.760755,0.000000,0.681853,-0.012927,0.013801,-0.731244
1532402934870339,396.362153,1131.719968,0.000000,0.682395,-0.012911,0.013865,-0.730738
1532402934877893,396.359388,1131.680867,0.000000,0.682919,-0.013074,0.013849,-0.730246
1532402934879801,396.358687,1131.670991,0.000000,0.683051,-0.013116,0.013845,-0.730122
1532402934887525,396.355870,1131.630992,0.000000,0.683591,-0.013099,0.014016,-0.729613
1532402934895241,396.353119,1131.590990,0.000000,0.684133,-0.013221,0.014047,-0.729102
1532402934896709,396.352447,1131.583469,0.000000,0.684229,-0.013051,0.014249,-0.729012
1532402934897423,396.352342,1131.579677,0.000000,0.684286,-0.013263,0.014048,-0.728958
1532402934904844,396.349701,1131.541202,0.000000,0.684807,-0.013355,0.014089,-0.728466
1532402934906991,396.348972,1131.530085,0.000000,0.684958,-0.013370,0.014110,-0.728323
1532402934912460,396.347175,1131.501797,0.000000,0.685342,-0.013406,0.014163,-0.727961
1532402934920339,396.344513,1131.461025,0.000000,0.685894,-0.013460,0.014240,-0.727438
1532402934931551,396.340920,1131.403773,0.000000,0.686687,-0.013408,0.014467,-0.726685
1532402934937525,396.339100,1131.373644,0.000000,0.687110,-0.013490,0.014471,-0.726284
1532402934947032,396.336070,1131.325612,0.000000,0.687785,-0.013541,0.014474,-0.725644
1532402934947161,396.336075,1131.324926,0.000000,0.687785,-0.013541,0.014474,-0.725643
1532402934947423,396.335998,1131.323595,0.000000,0.687802,-0.013542,0.014474,-0.725627
1532402934954563,396.333888,1131.287318,0.000000,0.688265,-0.013513,0.014449,-0.725190
1532402934970824,396.328987,1131.204681,0.000000,0.689318,-0.013360,0.014406,-0.724192
1532402934982537,396.325736,1131.146573,0.000000,0.690118,-0.013188,0.014380,-0.723434
1532402934997358,396.321668,1131.073238,0.000000,0.691136,-0.012904,0.014277,-0.722468
1532402935004844,396.319477,1131.032445,0.000000,0.691573,-0.012740,0.014212,-0.722055
1532402935007028,396.318907,1131.021229,0.000000,0.691714,-0.012693,0.014193,-0.721921
1532402935012460,396.317504,1130.993335,0.000000,0.692064,-0.012574,0.014145,-0.721588
1532402935024694,396.314332,1130.930511,0.000000,0.692853,-0.012305,0.014039,-0.720838
1532402935037525,396.311265,1130.865612,0.000000,0.693631,-0.011997,0.013993,-0.720094
1532402935045781,396.309319,1130.823903,0.000000,0.694130,-0.011812,0.014001,-0.719617
1532402935047132,396.308986,1130.817069,0.000000,0.694211,-0.011783,0.014003,-0.719539
1532402935047423,396.308970,1130.815628,0.000000,0.694231,-0.011776,0.014004,-0.719519
1532402935057078,396.306906,1130.766970,0.000000,0.694827,-0.011601,0.014044,-0.718947
1532402935076913,396.302680,1130.666904,0.000000,0.695966,-0.011450,0.014115,-0.717845
1532402935092751,396.299592,1130.586559,0.000000,0.696913,-0.011441,0.014184,-0.716924
1532402935097435,396.298099,1130.563249,0.000000,0.697082,-0.011460,0.014224,-0.716758
1532402935100213,396.298322,1130.548525,0.000000,0.697400,-0.011476,0.014244,-0.716448
1532402935104844,396.297535,1130.524921,0.000000,0.697703,-0.011489,0.014276,-0.716153
1532402935112460,396.296388,1130.486152,0.000000,0.698201,-0.011510,0.014329,-0.715666
1532402935115764,396.295888,1130.469333,0.000000,0.698416,-0.011520,0.014351,-0.715455
1532402935120339,396.295194,1130.446043,0.000000,0.698715,-0.011533,0.014383,-0.715162
1532402935127893,396.294087,1130.407778,0.000000,0.699211,-0.011536,0.014424,-0.714677
1532402935137109,396.292852,1130.361614,0.000000,0.699821,-0.011493,0.014437,-0.714080
1532402935147194,396.291490,1130.311078,0.000000,0.700488,-0.011447,0.014410,-0.713427
1532402935147423,396.291498,1130.309939,0.000000,0.700499,-0.011446,0.014409,-0.713416
1532402935151497,396.291009,1130.289535,0.000000,0.700761,-0.011426,0.014395,-0.713160
1532402935154844,396.290607,1130.272772,0.000000,0.700976,-0.011409,0.014382,-0.712949
1532402935162463,396.289693,1130.234614,0.000000,0.701466,-0.011371,0.014358,-0.712468
1532402935167125,396.289218,1130.211040,0.000000,0.701779,-0.011348,0.014345,-0.712160
1532402935170085,396.289010,1130.195818,0.000000,0.701994,-0.011341,0.014345,-0.711948
1532402935170339,396.288992,1130.194512,0.000000,0.702012,-0.011341,0.014345,-0.711930
1532402935177893,396.288464,1130.155665,0.000000,0.702560,-0.011340,0.014366,-0.711389
1532402935187525,396.287848,1130.106139,0.000000,0.703261,-0.011350,0.014408,-0.710695
1532402935190190,396.287735,1130.092443,0.000000,0.703459,-0.011352,0.014415,-0.710499
1532402935197423,396.287430,1130.055268,0.000000,0.703997,-0.011357,0.014428,-0.709965
1532402935197541,396.287096,1130.054624,0.000000,0.703981,-0.011356,0.014428,-0.709981
1532402935212100,396.286945,1129.979934,0.000000,0.705083,-0.011376,0.014435,-0.708886
1532402935222017,396.286720,1129.929116,0.000000,0.705814,-0.011391,0.014437,-0.708159
1532402935243125,396.285809,1129.819503,0.000000,0.707252,-0.011502,0.014433,-0.706721
1532402935245104,396.285712,1129.809196,0.000000,0.707384,-0.011514,0.014434,-0.706588
1532402935247318,396.285602,1129.797664,0.000000,0.707533,-0.011528,0.014436,-0.706439
1532402935254844,396.285380,1129.758679,0.000000,0.708013,-0.011590,0.014453,-0.705957
1532402935262460,396.285121,1129.719184,0.000000,0.708502,-0.011660,0.014460,-0.705464
1532402935265912,396.285010,1129.701287,0.000000,0.708725,-0.011693,0.014458,-0.705240
1532402935270339,396.284980,1129.678402,0.000000,0.709015,-0.011735,0.014452,-0.704948
1532402935277893,396.284901,1129.639348,0.000000,0.709509,-0.011804,0.014434,-0.704449
1532402935282155,396.284843,1129.617311,0.000000,0.709788,-0.011841,0.014422,-0.704168
1532402935287525,396.284862,1129.590262,0.000000,0.710147,-0.011882,0.014401,-0.703806
1532402935297017,396.285153,1129.544211,0.000000,0.710799,-0.011929,0.014360,-0.703147
1532402935297423,396.285166,1129.542242,0.000000,0.710827,-0.011931,0.014359,-0.703119
1532402935297610,396.284541,1129.537378,0.000000,0.710800,-0.011931,0.014358,-0.703147
1532402935312830,396.285788,1129.467522,0.000000,0.711879,-0.012001,0.014309,-0.702054
1532402935317596,396.286017,1129.444416,0.000000,0.712202,-0.012023,0.014295,-0.701726
1532402935335879,396.287171,1129.354661,0.000000,0.713459,-0.012099,0.014280,-0.700447
1532402935347377,396.287973,1129.297699,0.000000,0.714255,-0.012199,0.014339,-0.699632
1532402935354844,396.288638,1129.260872,0.000000,0.714738,-0.012281,0.014394,-0.699136
1532402935362449,396.289280,1129.223322,0.000000,0.715238,-0.012394,0.014470,-0.698622
1532402935362460,396.289280,1129.223268,0.000000,0.715238,-0.012394,0.014470,-0.698621
1532402935366492,396.289644,1129.203466,0.000000,0.715501,-0.012467,0.014520,-0.698349
1532402935370339,396.290025,1129.184724,0.000000,0.715749,-0.012542,0.014574,-0.698093
1532402935377893,396.290776,1129.147921,0.000000,0.716236,-0.012700,0.014692,-0.697588
1532402935387110,396.291721,1129.103045,0.000000,0.716827,-0.012887,0.014844,-0.696974
1532402935387525,396.291769,1129.101031,0.000000,0.716853,-0.012895,0.014851,-0.696947
1532402935390047,396.292061,1129.088793,0.000000,0.717011,-0.012952,0.014897,-0.696782
1532402935397423,396.292915,1129.053001,0.000000,0.717474,-0.013126,0.015039,-0.696299
1532402935397696,396.292761,1129.051436,0.000000,0.717510,-0.013133,0.015043,-0.696262
1532402935407094,396.294104,1129.006097,0.000000,0.718078,-0.013353,0.015222,-0.695668
1532402935411359,396.294752,1128.985460,0.000000,0.718341,-0.013453,0.015303,-0.695393
1532402935412467,396.294911,1128.980096,0.000000,0.718409,-0.013479,0.015324,-0.695321
1532402935420339,396.295938,1128.941954,0.000000,0.718894,-0.013664,0.015473,-0.694813
1532402935427893,396.297054,1128.904865,0.000000,0.719380,-0.013853,0.015601,-0.694303
1532402935437160,396.298857,1128.858364,0.000000,0.720022,-0.014067,0.015716,-0.693630
1532402935437525,396.298923,1128.856530,0.000000,0.720048,-0.014076,0.015721,-0.693604
1532402935442220,396.299749,1128.832923,0.000000,0.720373,-0.014161,0.015743,-0.693264
1532402935447423,396.300735,1128.806825,0.000000,0.720720,-0.014249,0.015758,-0.692901
1532402935447460,396.300605,1128.806541,0.000000,0.720736,-0.014250,0.015758,-0.692884
1532402935463028,396.303696,1128.728798,0.000000,0.721695,-0.014393,0.015694,-0.691883
1532402935464751,396.303959,1128.720162,0.000000,0.721803,-0.014397,0.015672,-0.691771
1532402935485971,396.308740,1128.614140,0.000000,0.723279,-0.014373,0.015258,-0.690237
1532402935497785,396.310945,1128.555315,0.000000,0.723581,-0.014280,0.014924,-0.689931
1532402935504844,396.312615,1128.520434,0.000000,0.724379,-0.014231,0.014699,-0.689099
1532402935512197,396.314414,1128.484026,0.000000,0.724827,-0.014172,0.014474,-0.688633
1532402935512460,396.314477,1128.482723,0.000000,0.724843,-0.014170,0.014466,-0.688616
1532402935517152,396.315572,1128.459475,0.000000,0.725130,-0.014132,0.014322,-0.688318
1532402935520339,396.316288,1128.443676,0.000000,0.725325,-0.014107,0.014224,-0.688115
1532402935527893,396.317970,1128.406228,0.000000,0.725792,-0.014049,0.013996,-0.687629
1532402935534882,396.319800,1128.371676,0.000000,0.726247,-0.014036,0.013827,-0.687151
1532402935537525,396.320479,1128.358602,0.000000,0.726419,-0.014031,0.013764,-0.686971
1532402935547423,396.322995,1128.310036,0.000000,0.727056,-0.014051,0.013559,-0.686301
1532402935548098,396.323128,1128.306257,0.000000,0.727107,-0.014053,0.013545,-0.686247
1532402935555996,396.325218,1128.268972,0.000000,0.727589,-0.014102,0.013414,-0.685737
1532402935586901,396.333760,1128.120507,0.000000,0.729566,-0.014209,0.013550,-0.683628
1532402935587208,396.333851,1128.118963,0.000000,0.729585,-0.014213,0.013550,-0.683608
1532402935597862,396.336828,1128.068441,0.000000,0.730277,-0.014349,0.013578,-0.682866
1532402935604904,396.339023,1128.029929,0.000000,0.730695,-0.014431,0.013606,-0.682416
1532402935604962,396.339040,1128.029637,0.000000,0.730699,-0.014432,0.013606,-0.682412
1532402935607182,396.339678,1128.018465,0.000000,0.730838,-0.014458,0.013615,-0.682262
1532402935612460,396.341187,1127.991902,0.000000,0.731168,-0.014521,0.013635,-0.681906
1532402935620339,396.343415,1127.952242,0.000000,0.731661,-0.014614,0.013666,-0.681375
1532402935627893,396.345721,1127.914651,0.000000,0.732149,-0.014695,0.013690,-0.680848
1532402935631039,396.346859,1127.899402,0.000000,0.732367,-0.014714,0.013684,-0.680614
1532402935637525,396.349191,1127.867954,0.000000,0.732816,-0.014749,0.013669,-0.680129
1532402935647423,396.352753,1127.819986,0.000000,0.733499,-0.014515,0.013832,-0.679395
1532402935648185,396.352987,1127.816239,0.000000,0.733560,-0.014496,0.013846,-0.679329
1532402935654844,396.355496,1127.784126,0.000000,0.733990,-0.014460,0.013760,-0.678867
1532402935657018,396.356300,1127.773621,0.000000,0.734134,-0.014450,0.013731,-0.678712
1532402935662251,396.358237,1127.748334,0.000000,0.734480,-0.014395,0.013636,-0.678341
1532402935662460,396.358314,1127.747324,0.000000,0.734494,-0.014392,0.013632,-0.678326
1532402935670339,396.361330,1127.709317,0.000000,0.735021,-0.014281,0.013484,-0.677760
1532402935677893,396.364282,1127.672916,0.000000,0.735530,-0.014135,0.013359,-0.677212
1532402935678129,396.364374,1127.671779,0.000000,0.735546,-0.014130,0.013355,-0.677195
1532402935680040,396.365122,1127.662570,0.000000,0.735675,-0.014095,0.013321,-0.677057
1532402935687525,396.368029,1127.626350,0.000000,0.736171,-0.013957,0.013190,-0.676523
1532402935697423,396.371814,1127.578017,0.000000,0.736805,-0.013779,0.012972,-0.675840
1532402935697945,396.372133,1127.576288,0.000000,0.736880,-0.013771,0.012959,-0.675759
1532402935700204,396.372878,1127.564438,0.000000,0.736983,-0.013731,0.012904,-0.675649
1532402935731540,396.385709,1127.412714,0.000000,0.738991,-0.013180,0.012089,-0.673478
1532402935737259,396.388322,1127.385590,0.000000,0.739381,-0.013076,0.011915,-0.673055
1532402935748263,396.393284,1127.333358,0.000000,0.740130,-0.012942,0.011622,-0.672239
1532402935749718,396.394015,1127.326562,0.000000,0.740210,-0.012889,0.011631,-0.672151
1532402935752964,396.395525,1127.311228,0.000000,0.740419,-0.012771,0.011651,-0.671923
1532402935754844,396.396400,1127.302346,0.000000,0.740540,-0.012703,0.011663,-0.671791
1532402935762460,396.399946,1127.266367,0.000000,0.741028,-0.012552,0.011600,-0.671257
1532402935770339,396.403721,1127.229159,0.000000,0.741527,-0.012515,0.011439,-0.670709
1532402935776071,396.406499,1127.202094,0.000000,0.741889,-0.012517,0.011313,-0.670311
1532402935777893,396.407383,1127.193490,0.000000,0.742004,-0.012518,0.011273,-0.670184
1532402935787525,396.412066,1127.147868,0.000000,0.742609,-0.012310,0.011327,-0.669516
1532402935797423,396.416908,1127.100589,0.000000,0.743210,-0.012376,0.011158,-0.668851
1532402935798055,396.417173,1127.098281,0.000000,0.743277,-0.012382,0.011146,-0.668777
1532402935806986,396.421628,1127.054933,0.000000,0.743790,-0.012474,0.010978,-0.668207
1532402935812303,396.424342,1127.029604,0.000000,0.744114,-0.012529,0.010877,-0.667847
1532402935825818,396.431139,1126.965391,0.000000,0.744939,-0.012446,0.010872,-0.666928
1532402935828206,396.432311,1126.954704,0.000000,0.745087,-0.012210,0.011121,-0.666763
1532402935848356,396.442159,1126.864481,0.000000,0.746298,-0.012159,0.011065,-0.665409
1532402935850494,396.443259,1126.854945,0.000000,0.746408,-0.012187,0.011030,-0.665285
1532402935876888,396.457180,1126.732940,0.000000,0.747975,-0.012341,0.010863,-0.663524
1532402935904844,396.473601,1126.598447,0.000000,0.749781,-0.012536,0.010788,-0.661480
1532402935912460,396.478165,1126.561857,0.000000,0.750231,-0.012600,0.010784,-0.660967
1532402935920295,396.482823,1126.524209,0.000000,0.750691,-0.012666,0.010779,-0.660445
1532402935920339,396.482849,1126.523997,0.000000,0.750693,-0.012667,0.010779,-0.660442
1532402935927893,396.487367,1126.487829,0.000000,0.751148,-0.012488,0.011069,-0.659923
1532402935937525,396.493568,1126.442767,0.000000,0.751790,-0.012570,0.011088,-0.659190
1532402935947423,396.499851,1126.396439,0.000000,0.752437,-0.012682,0.010956,-0.658451
1532402935948435,396.500441,1126.391645,0.000000,0.752515,-0.012693,0.010941,-0.658362
1532402935951804,396.502663,1126.375987,0.000000,0.752709,-0.012671,0.010959,-0.658140
1532402935962339,396.509430,1126.326806,0.000000,0.753364,-0.012606,0.010997,-0.657390
1532402935969578,396.514176,1126.293048,0.000000,0.753824,-0.012549,0.011017,-0.656864
1532402935972821,396.516322,1126.277934,0.000000,0.754031,-0.012533,0.010989,-0.656627
1532402935995961,396.531626,1126.169512,0.000000,0.755493,-0.012381,0.010790,-0.654951
1532402935998789,396.533523,1126.156904,0.000000,0.755691,-0.012345,0.010782,-0.654723
1532402936004844,396.537487,1126.127646,0.000000,0.756046,-0.012311,0.010719,-0.654315
1532402936012460,396.542648,1126.091868,0.000000,0.756525,-0.012306,0.010601,-0.653763
1532402936020339,396.547983,1126.054855,0.000000,0.757021,-0.012300,0.010478,-0.653191
1532402936027893,396.553081,1126.020078,0.000000,0.757492,-0.012152,0.010537,-0.652646
1532402936037407,396.559483,1125.977528,0.000000,0.758072,-0.012178,0.010416,-0.651974
1532402936037525,396.559563,1125.977000,0.000000,0.758079,-0.012178,0.010414,-0.651966
1532402936044721,396.564403,1125.944812,0.000000,0.758518,-0.012133,0.010447,-0.651455
1532402936047423,396.566244,1125.932766,0.000000,0.758681,-0.012109,0.010473,-0.651266
1532402936048309,396.566850,1125.928820,0.000000,0.758734,-0.012101,0.010481,-0.651204
1532402936048526,396.566962,1125.927790,0.000000,0.758750,-0.012099,0.010483,-0.651185
1532402936071214,396.582766,1125.826901,0.000000,0.760128,-0.012342,0.010557,-0.649570
1532402936097406,396.602077,1125.710768,0.000000,0.761850,-0.012645,0.010974,-0.647537
1532402936098859,396.602712,1125.704159,0.000000,0.761904,-0.012672,0.010991,-0.647472
1532402936104844,396.607661,1125.677828,0.000000,0.762349,-0.012792,0.011056,-0.646945
1532402936112460,396.613491,1125.644205,0.000000,0.762855,-0.012947,0.011141,-0.646344
1532402936115600,396.615896,1125.630346,0.000000,0.763064,-0.013011,0.011176,-0.646095
1532402936116841,396.616847,1125.624868,0.000000,0.763146,-0.013036,0.011190,-0.645997
1532402936118293,396.617958,1125.618460,0.000000,0.763243,-0.013066,0.011206,-0.645883
1532402936120339,396.619524,1125.609429,0.000000,0.763378,-0.013107,0.011229,-0.645721
1532402936127893,396.625347,1125.575802,0.000000,0.763876,-0.013261,0.011311,-0.645127
1532402936137525,396.632844,1125.532400,0.000000,0.764504,-0.013455,0.011384,-0.644377
1532402936140283,396.634988,1125.519971,0.000000,0.764684,-0.013505,0.011397,-0.644163
1532402936147423,396.640567,1125.487818,0.000000,0.765145,-0.013614,0.011411,-0.643613
1532402936149247,396.641950,1125.479566,0.000000,0.765269,-0.013642,0.011415,-0.643465
1532402936154844,396.646421,1125.454451,0.000000,0.765616,-0.013641,0.011485,-0.643051
1532402936162460,396.652432,1125.420208,0.000000,0.766099,-0.013661,0.011515,-0.642474
1532402936170339,396.658759,1125.384829,0.000000,0.766597,-0.013685,0.011471,-0.641880
1532402936172526,396.660528,1125.375015,0.000000,0.766735,-0.013662,0.011473,-0.641716
1532402936177893,396.664865,1125.350929,0.000000,0.767074,-0.013607,0.011478,-0.641311
1532402936187420,396.672559,1125.308197,0.000000,0.767672,-0.013569,0.011392,-0.640598
1532402936187525,396.672644,1125.307727,0.000000,0.767678,-0.013569,0.011390,-0.640590
1532402936190519,396.675072,1125.294319,0.000000,0.767864,-0.013563,0.011349,-0.640369
1532402936193365,396.677379,1125.281575,0.000000,0.768040,-0.013553,0.011310,-0.640159
